index,host_identity_verified,instant_bookable,price,service_fee,minimum_nights,review_rate_number,boro_bronx,boro_brooklyn,boro_manhattan,boro_queens,boro_staten,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,room_type_entire,room_type_hotelr,room_type_privater,room_type_sharedr
15589,True,False,100.0,20.0,2.0,4.0,False,True,False,False,False,False,True,False,True,False,False,False
15590,True,False,55.0,11.0,2.0,4.0,False,False,True,False,False,False,False,True,True,False,False,False
15591,False,True,987.0,197.0,1.0,2.0,False,True,False,False,False,False,True,False,True,False,False,False
15592,True,True,574.0,115.0,1.0,4.0,False,False,False,True,False,False,True,False,True,False,False,False
15593,False,False,1047.0,209.0,1.0,5.0,False,False,True,False,False,True,False,False,False,False,True,False
15594,False,True,263.0,53.0,1.0,3.0,False,True,False,False,False,False,False,True,False,False,True,False
15595,False,False,501.0,100.0,1.0,3.0,False,True,False,False,False,False,True,False,True,False,False,False
15596,True,False,1081.0,216.0,2.0,5.0,False,False,True,False,False,False,True,False,True,False,False,False
15597,False,False,327.0,65.0,2.0,2.0,True,False,False,False,False,True,False,False,True,False,False,False
15598,True,False,54.0,11.0,30.0,5.0,False,False,True,False,False,False,False,True,True,False,False,False
15599,True,True,1139.0,228.0,1.0,4.0,False,True,False,False,False,False,True,False,True,False,False,False
15600,False,False,1150.0,230.0,3.0,4.0,False,True,False,False,False,False,False,True,True,False,False,False
15601,True,False,495.0,99.0,3.0,5.0,False,False,True,False,False,True,False,False,False,False,True,False
15602,False,False,875.0,175.0,2.0,4.0,False,True,False,False,False,False,True,False,True,False,False,False
15603,True,True,74.0,15.0,2.0,3.0,False,False,True,False,False,True,False,False,False,False,True,False
15604,False,False,705.0,141.0,2.0,5.0,False,True,False,False,False,True,False,False,False,False,True,False
15605,True,False,1161.0,232.0,1.0,5.0,False,False,True,False,False,True,False,False,False,False,True,False
15606,False,True,246.0,49.0,1.0,3.0,False,False,False,True,False,False,True,False,False,False,True,False
15607,False,False,1039.0,208.0,3.0,5.0,False,False,False,True,False,False,False,True,True,False,False,False
15608,True,False,1182.0,236.0,2.0,3.0,False,True,False,False,False,False,False,True,True,False,False,False
15609,False,False,1137.0,227.0,3.0,3.0,False,False,False,True,False,True,False,False,False,False,True,False
15610,False,True,671.0,134.0,7.0,5.0,False,False,False,False,True,False,False,True,False,False,True,False
15611,True,True,988.0,198.0,1.0,3.0,False,False,True,False,False,False,True,False,True,False,False,False
15612,True,True,444.0,89.0,1.0,3.0,False,False,True,False,False,False,False,True,True,False,False,False
15613,True,False,714.0,143.0,2.0,5.0,False,False,True,False,False,False,True,False,True,False,False,False
15614,False,True,92.0,18.0,30.0,4.0,False,False,True,False,False,False,False,True,True,False,False,False
15615,False,True,946.0,189.0,2.0,3.0,False,False,False,True,False,True,False,False,True,False,False,False
15616,True,True,64.0,13.0,1.0,3.0,False,False,False,True,False,False,True,False,True,False,False,False
15617,True,True,273.0,55.0,2.0,5.0,False,False,False,True,False,True,False,False,False,False,True,False
15618,True,True,258.0,52.0,3.0,2.0,False,True,False,False,False,True,False,False,True,False,False,False
15619,True,True,488.0,98.0,30.0,5.0,False,False,True,False,False,False,False,True,False,True,False,False
15620,True,True,1138.0,228.0,1.0,4.0,False,False,True,False,False,True,False,False,False,False,True,False
15621,True,False,477.0,95.0,15.0,2.0,False,False,True,False,False,False,False,True,True,False,False,False
15622,False,True,883.0,177.0,3.0,2.0,False,False,True,False,False,True,False,False,True,False,False,False
15623,True,False,81.0,16.0,1.0,2.0,False,False,False,True,False,True,False,False,False,False,True,False
15624,False,True,1009.0,202.0,2.0,4.0,False,True,False,False,False,False,True,False,True,False,False,False
15625,True,False,164.0,33.0,3.0,3.0,False,True,False,False,False,False,False,True,True,False,False,False
15626,False,False,322.0,64.0,2.0,2.0,False,False,True,False,False,False,True,False,True,False,False,False
15627,True,False,155.0,31.0,2.0,3.0,False,False,True,False,False,False,True,False,True,False,False,False
15628,True,False,246.0,49.0,20.0,2.0,False,True,False,False,False,False,False,True,True,False,False,False
15629,False,True,222.0,44.0,2.0,2.0,False,False,True,False,False,False,False,True,True,False,False,False
15630,True,False,108.0,22.0,2.0,2.0,False,True,False,False,False,False,True,False,True,False,False,False
15631,False,True,395.0,79.0,1.0,3.0,False,False,True,False,False,True,False,False,False,False,True,False
15632,True,True,1078.0,216.0,3.0,2.0,False,True,False,False,False,True,False,False,True,False,False,False
15633,True,True,765.0,153.0,1.0,4.0,False,False,True,False,False,False,True,False,True,False,False,False
15634,True,False,1075.0,215.0,1.0,3.0,False,True,False,False,False,False,False,True,True,False,False,False
15635,True,False,957.0,191.0,30.0,5.0,False,False,True,False,False,False,True,False,True,False,False,False
15636,True,True,834.0,167.0,1.0,4.0,False,False,False,True,False,True,False,False,False,False,True,False
15637,False,False,620.0,124.0,5.0,2.0,False,False,True,False,False,False,True,False,True,False,False,False
15638,False,True,918.0,184.0,1.0,4.0,False,False,True,False,False,True,False,False,False,False,True,False
15639,False,False,199.0,40.0,3.0,2.0,False,True,False,False,False,False,False,True,True,False,False,False
15640,True,False,429.0,86.0,2.0,4.0,False,False,True,False,False,False,True,False,True,False,False,False
15641,False,True,1145.0,229.0,30.0,4.0,False,False,True,False,False,True,False,False,True,False,False,False
15642,False,False,336.0,67.0,4.0,3.0,False,False,True,False,False,True,False,False,True,False,False,False
15643,False,True,925.0,185.0,2.0,4.0,False,False,True,False,False,False,True,False,True,False,False,False
15644,False,True,674.0,135.0,1.0,2.0,False,False,True,False,False,False,True,False,False,False,True,False
15645,False,False,176.0,35.0,1.0,2.0,False,False,True,False,False,False,False,True,False,False,True,False
15646,True,False,398.0,80.0,1.0,5.0,False,False,True,False,False,True,False,False,False,False,True,False
15647,True,False,438.0,88.0,1.0,2.0,False,False,True,False,False,True,False,False,False,False,True,False
15648,True,True,656.0,131.0,1.0,5.0,False,False,True,False,False,False,False,True,False,False,True,False
15649,True,True,68.0,14.0,1.0,3.0,False,False,True,False,False,True,False,False,False,False,True,False
15650,False,True,317.0,63.0,1.0,4.0,False,False,True,False,False,True,False,False,False,False,True,False
15651,True,False,570.0,114.0,7.0,2.0,False,False,True,False,False,False,True,False,True,False,False,False
15652,False,False,1174.0,235.0,1.0,4.0,False,False,True,False,False,False,True,False,False,False,True,False
15653,False,False,197.0,39.0,1.0,3.0,False,False,True,False,False,True,False,False,False,False,True,False
15654,False,False,432.0,86.0,1.0,4.0,False,False,False,True,False,False,True,False,True,False,False,False
15655,True,True,350.0,70.0,1.0,3.0,False,False,True,False,False,False,True,False,True,False,False,False
15656,True,True,1037.0,207.0,1.0,2.0,False,False,True,False,False,False,False,True,False,False,True,False
15657,True,True,101.0,20.0,1.0,2.0,False,False,True,False,False,False,True,False,False,False,True,False
15658,False,True,1130.0,226.0,2.0,5.0,False,False,False,True,False,True,False,False,True,False,False,False
15659,True,False,1140.0,228.0,1.0,5.0,False,False,True,False,False,True,False,False,False,False,True,False
15660,False,True,943.0,189.0,1.0,2.0,False,False,True,False,False,False,True,False,False,False,True,False
15661,True,True,428.0,86.0,1.0,2.0,False,True,False,False,False,False,True,False,True,False,False,False
15662,True,False,524.0,105.0,1.0,3.0,False,False,True,False,False,False,True,False,True,False,False,False
15663,True,False,394.0,79.0,4.0,2.0,False,False,True,False,False,False,True,False,True,False,False,False
15664,True,True,380.0,76.0,1.0,3.0,False,True,False,False,False,False,True,False,False,False,True,False
15665,True,True,423.0,85.0,2.0,5.0,False,True,False,False,False,False,True,False,False,False,True,False
15666,False,True,946.0,189.0,1.0,5.0,False,False,True,False,False,False,False,True,True,False,False,False
15667,False,False,1080.0,216.0,1.0,2.0,False,False,True,False,False,False,True,False,False,False,True,False
15668,True,False,708.0,142.0,1.0,2.0,False,False,True,False,False,False,False,True,False,False,True,False
15669,False,False,1184.0,237.0,1.0,4.0,False,False,True,False,False,False,False,True,False,False,True,False
15670,True,False,818.0,164.0,1.0,2.0,False,False,True,False,False,False,False,True,True,False,False,False
15671,True,True,673.0,135.0,1.0,5.0,False,False,True,False,False,False,True,False,False,False,True,False
15672,False,False,287.0,57.0,1.0,2.0,False,False,True,False,False,False,False,True,False,False,True,False
15673,False,False,694.0,139.0,30.0,5.0,False,False,False,True,False,True,False,False,False,False,True,False
15674,True,True,857.0,171.0,7.0,3.0,False,True,False,False,False,False,False,True,True,False,False,False
15675,True,False,264.0,53.0,30.0,3.0,False,True,False,False,False,True,False,False,True,False,False,False
15676,True,True,637.0,127.0,10.0,3.0,False,True,False,False,False,True,False,False,False,False,True,False
15677,True,True,163.0,33.0,1.0,4.0,False,False,True,False,False,True,False,False,False,False,True,False
15678,False,True,1022.0,204.0,1.0,3.0,False,True,False,False,False,True,False,False,True,False,False,False
15679,True,False,244.0,49.0,1.0,5.0,False,False,True,False,False,False,False,True,False,False,True,False
15680,True,True,450.0,90.0,1.0,3.0,False,False,True,False,False,True,False,False,False,False,True,False
15681,True,False,779.0,156.0,1.0,3.0,False,False,True,False,False,False,False,True,False,False,True,False
15682,False,True,689.0,138.0,1.0,5.0,False,False,True,False,False,False,True,False,False,False,True,False
15683,True,True,205.0,41.0,1.0,4.0,False,False,True,False,False,False,True,False,False,False,True,False
15684,True,True,642.0,128.0,1.0,5.0,False,False,True,False,False,True,False,False,False,False,True,False
15685,False,True,487.0,97.0,1.0,4.0,False,False,True,False,False,False,True,False,False,False,True,False
15686,False,True,1122.0,224.0,1.0,5.0,False,False,True,False,False,False,True,False,False,False,True,False
15687,False,True,797.0,159.0,1.0,3.0,False,False,True,False,False,False,False,True,False,False,True,False
15688,False,True,803.0,161.0,1.0,4.0,False,False,False,True,False,True,False,False,False,False,True,False
15689,False,True,482.0,96.0,1.0,3.0,False,True,False,False,False,False,True,False,True,False,False,False
15690,True,True,534.0,107.0,3.0,3.0,False,True,False,False,False,True,False,False,True,False,False,False
15691,False,True,193.0,39.0,3.0,3.0,False,False,False,True,False,False,False,True,False,False,True,False
15692,False,True,630.0,126.0,3.0,4.0,False,True,False,False,False,False,True,False,True,False,False,False
15693,False,False,1121.0,224.0,2.0,3.0,False,True,False,False,False,False,False,True,True,False,False,False
15694,False,True,121.0,24.0,1.0,4.0,False,False,True,False,False,True,False,False,False,False,True,False
15695,True,True,736.0,147.0,1.0,5.0,False,True,False,False,False,False,True,False,False,False,True,False
15696,True,True,531.0,106.0,1.0,4.0,False,True,False,False,False,True,False,False,False,False,True,False
15697,True,False,704.0,141.0,30.0,2.0,False,False,True,False,False,False,True,False,True,False,False,False
15698,True,True,210.0,42.0,2.0,3.0,False,False,False,True,False,False,True,False,True,False,False,False
15699,False,True,162.0,32.0,30.0,2.0,False,False,False,True,False,False,False,True,True,False,False,False
15700,True,True,330.0,66.0,30.0,4.0,False,True,False,False,False,True,False,False,True,False,False,False
15701,True,False,602.0,120.0,2.0,5.0,False,False,True,False,False,False,True,False,False,False,True,False
15702,False,True,348.0,70.0,1.0,4.0,False,False,True,False,False,False,False,True,True,False,False,False
15703,False,True,1013.0,203.0,2.0,5.0,False,True,False,False,False,True,False,False,True,False,False,False
15704,True,True,319.0,64.0,1.0,2.0,False,True,False,False,False,False,False,True,False,False,True,False
15705,True,True,1081.0,216.0,3.0,5.0,False,False,False,True,False,False,False,True,True,False,False,False
15706,True,False,150.0,30.0,3.0,2.0,False,True,False,False,False,True,False,False,True,False,False,False
15707,True,True,65.0,13.0,3.0,5.0,False,False,True,False,False,False,False,True,True,False,False,False
15708,False,True,261.0,52.0,1.0,2.0,False,False,True,False,False,True,False,False,False,False,True,False
15709,False,False,501.0,100.0,1.0,3.0,False,False,True,False,False,False,True,False,False,False,True,False
15710,True,False,538.0,108.0,1.0,5.0,False,False,True,False,False,False,True,False,False,False,True,False
15711,False,True,60.0,12.0,1.0,5.0,False,True,False,False,False,True,False,False,True,False,False,False
15712,False,False,812.0,162.0,4.0,5.0,False,False,True,False,False,True,False,False,True,False,False,False
15713,False,False,475.0,95.0,1.0,3.0,False,False,True,False,False,False,True,False,True,False,False,False
15714,True,False,1121.0,224.0,1.0,4.0,False,False,True,False,False,False,True,False,False,False,True,False
15715,True,False,425.0,85.0,2.0,5.0,False,True,False,False,False,False,False,True,True,False,False,False
15716,False,False,192.0,38.0,2.0,2.0,False,False,True,False,False,False,True,False,True,False,False,False
15717,False,False,1025.0,205.0,3.0,2.0,False,True,False,False,False,False,False,True,False,False,True,False
15718,True,True,380.0,76.0,2.0,3.0,False,True,False,False,False,False,False,True,False,False,True,False
15719,True,False,486.0,97.0,2.0,5.0,False,False,True,False,False,False,False,True,False,False,True,False
15720,True,False,231.0,46.0,1.0,2.0,False,False,True,False,False,True,False,False,True,False,False,False
15721,False,True,347.0,69.0,1.0,5.0,False,True,False,False,False,True,False,False,True,False,False,False
15722,True,True,336.0,67.0,5.0,5.0,False,False,True,False,False,False,True,False,False,False,True,False
15723,True,True,165.0,33.0,2.0,2.0,False,False,False,True,False,False,True,False,True,False,False,False
15724,False,True,723.0,145.0,3.0,4.0,False,False,True,False,False,True,False,False,True,False,False,False
15725,False,False,1070.0,214.0,3.0,4.0,False,False,True,False,False,False,False,True,True,False,False,False
15726,False,False,343.0,69.0,2.0,4.0,False,False,True,False,False,False,True,False,True,False,False,False
15727,True,False,327.0,65.0,1.0,3.0,False,True,False,False,False,False,True,False,False,False,True,False
15728,False,True,51.0,10.0,1.0,4.0,False,True,False,False,False,False,False,True,True,False,False,False
15729,False,True,1054.0,211.0,3.0,3.0,False,False,True,False,False,False,False,True,True,False,False,False
15730,True,False,1157.0,231.0,2.0,5.0,False,False,False,True,False,False,False,True,True,False,False,False
15731,True,True,1025.0,205.0,1.0,4.0,False,False,True,False,False,True,False,False,False,False,True,False
15732,True,False,313.0,63.0,1.0,2.0,False,False,True,False,False,False,True,False,False,False,True,False
15733,False,True,223.0,45.0,3.0,3.0,False,True,False,False,False,False,True,False,True,False,False,False
15734,False,True,357.0,71.0,2.0,2.0,False,True,False,False,False,False,False,True,True,False,False,False
15735,False,True,790.0,158.0,3.0,3.0,False,True,False,False,False,False,True,False,True,False,False,False
15736,False,False,394.0,79.0,1.0,3.0,False,True,False,False,False,True,False,False,False,False,True,False
15737,False,False,720.0,144.0,1.0,3.0,False,False,True,False,False,True,False,False,True,False,False,False
15738,False,True,102.0,20.0,1.0,2.0,False,False,True,False,False,True,False,False,False,False,True,False
15739,False,False,620.0,124.0,1.0,4.0,False,False,True,False,False,True,False,False,False,False,True,False
15740,False,False,830.0,166.0,1.0,2.0,False,False,True,False,False,True,False,False,True,False,False,False
15741,False,True,221.0,44.0,7.0,5.0,False,False,True,False,False,False,False,True,True,False,False,False
15742,False,True,482.0,96.0,2.0,5.0,False,True,False,False,False,False,True,False,True,False,False,False
15743,True,False,416.0,83.0,1.0,2.0,False,False,True,False,False,True,False,False,True,False,False,False
15744,False,True,1011.0,202.0,3.0,2.0,False,False,True,False,False,True,False,False,True,False,False,False
15745,False,False,851.0,170.0,1.0,2.0,False,True,False,False,False,True,False,False,True,False,False,False
15746,True,False,709.0,142.0,1.0,3.0,False,True,False,False,False,False,False,True,True,False,False,False
15747,True,True,414.0,83.0,2.0,2.0,False,False,False,True,False,False,True,False,True,False,False,False
15748,False,True,1157.0,231.0,3.0,4.0,False,False,True,False,False,True,False,False,True,False,False,False
15749,False,True,981.0,196.0,6.0,3.0,False,False,True,False,False,False,False,True,True,False,False,False
15750,True,False,75.0,15.0,2.0,5.0,False,False,True,False,False,True,False,False,True,False,False,False
15751,False,False,984.0,197.0,3.0,3.0,True,False,False,False,False,True,False,False,False,False,True,False
15752,True,True,51.0,10.0,2.0,5.0,False,False,True,False,False,False,True,False,False,False,False,True
15753,False,True,151.0,30.0,1.0,2.0,False,False,True,False,False,False,False,True,True,False,False,False
15754,False,True,390.0,78.0,3.0,5.0,False,True,False,False,False,True,False,False,True,False,False,False
15755,False,False,492.0,98.0,1.0,3.0,False,True,False,False,False,True,False,False,True,False,False,False
15756,False,True,79.0,16.0,1.0,3.0,False,False,True,False,False,False,False,True,False,False,True,False
15757,True,True,1004.0,201.0,1.0,2.0,False,False,True,False,False,True,False,False,False,False,True,False
15758,False,False,160.0,32.0,1.0,4.0,False,False,True,False,False,False,False,True,False,False,True,False
15759,True,False,891.0,178.0,2.0,5.0,False,False,True,False,False,True,False,False,True,False,False,False
15760,False,False,1134.0,227.0,1.0,4.0,False,False,True,False,False,True,False,False,True,False,False,False
15761,True,True,370.0,74.0,2.0,3.0,False,False,True,False,False,False,True,False,True,False,False,False
15762,False,False,923.0,185.0,2.0,3.0,False,False,False,True,False,False,False,True,False,False,True,False
15763,False,True,446.0,89.0,1.0,4.0,False,True,False,False,False,False,False,True,True,False,False,False
15764,False,False,979.0,196.0,2.0,3.0,False,False,True,False,False,False,True,False,True,False,False,False
15765,False,True,1168.0,234.0,2.0,4.0,False,False,True,False,False,False,True,False,False,False,True,False
15766,False,True,470.0,94.0,2.0,3.0,False,False,True,False,False,False,True,False,True,False,False,False
15786,True,True,117.0,23.0,1.0,4.0,False,False,True,False,False,False,True,False,False,False,True,False
15787,True,False,661.0,132.0,2.0,3.0,False,False,True,False,False,False,False,True,True,False,False,False
15788,True,False,864.0,173.0,3.0,3.0,False,True,False,False,False,False,True,False,True,False,False,False
15789,True,True,637.0,127.0,2.0,2.0,False,False,True,False,False,True,False,False,True,False,False,False
15790,False,True,202.0,40.0,2.0,3.0,False,False,False,True,False,True,False,False,False,False,True,False
15791,False,False,474.0,95.0,5.0,4.0,True,False,False,False,False,False,True,False,True,False,False,False
15792,True,True,1063.0,213.0,2.0,4.0,False,False,True,False,False,False,True,False,True,False,False,False
15793,False,False,252.0,50.0,2.0,4.0,False,False,True,False,False,True,False,False,False,False,True,False
15794,False,True,992.0,198.0,3.0,5.0,False,True,False,False,False,False,True,False,True,False,False,False
15795,False,False,983.0,197.0,1.0,5.0,False,False,True,False,False,True,False,False,True,False,False,False
15796,True,True,386.0,77.0,2.0,3.0,False,True,False,False,False,True,False,False,True,False,False,False
15797,False,False,1095.0,219.0,1.0,5.0,False,False,False,True,False,False,True,False,False,False,True,False
15798,True,False,393.0,79.0,1.0,3.0,False,False,True,False,False,False,False,True,True,False,False,False
15799,True,True,465.0,93.0,1.0,4.0,False,True,False,False,False,False,False,True,False,False,True,False
15800,True,True,832.0,166.0,1.0,4.0,False,False,True,False,False,True,False,False,True,False,False,False
15801,False,False,789.0,158.0,1.0,5.0,False,False,True,False,False,False,False,True,True,False,False,False
15802,False,False,611.0,122.0,1.0,3.0,False,False,False,True,False,False,True,False,False,False,True,False
15803,True,False,406.0,81.0,1.0,3.0,False,False,False,True,False,False,False,True,False,False,True,False
15804,False,True,676.0,135.0,5.0,2.0,False,False,True,False,False,False,True,False,True,False,False,False
15805,True,True,66.0,13.0,1.0,3.0,False,False,True,False,False,True,False,False,True,False,False,False
15806,True,False,953.0,191.0,5.0,4.0,False,True,False,False,False,False,True,False,True,False,False,False
15807,False,True,1182.0,236.0,3.0,5.0,False,True,False,False,False,False,True,False,True,False,False,False
15808,False,False,389.0,78.0,2.0,2.0,False,False,True,False,False,False,False,True,True,False,False,False
15809,True,False,1147.0,229.0,1.0,2.0,False,False,True,False,False,False,True,False,False,False,True,False
15810,True,False,291.0,58.0,1.0,4.0,False,True,False,False,False,True,False,False,False,False,True,False
15811,False,True,1071.0,214.0,1.0,3.0,False,False,True,False,False,False,True,False,False,False,True,False
15812,False,True,1028.0,206.0,1.0,3.0,False,False,True,False,False,False,False,True,True,False,False,False
15813,True,False,476.0,95.0,2.0,4.0,False,False,True,False,False,False,True,False,False,False,True,False
15814,True,True,531.0,106.0,2.0,2.0,False,False,False,True,False,True,False,False,True,False,False,False
15815,False,True,820.0,164.0,4.0,5.0,False,False,False,True,False,True,False,False,True,False,False,False
15816,True,True,333.0,67.0,3.0,2.0,False,False,False,True,False,False,True,False,True,False,False,False
15817,True,False,639.0,128.0,3.0,5.0,False,False,False,True,False,False,True,False,True,False,False,False
15818,False,True,1003.0,201.0,30.0,5.0,False,False,True,False,False,False,True,False,True,False,False,False
15819,False,True,394.0,79.0,1.0,2.0,False,False,False,False,True,False,False,True,True,False,False,False
15820,False,False,466.0,93.0,2.0,4.0,False,False,True,False,False,False,True,False,False,False,True,False
15821,False,True,210.0,42.0,1.0,3.0,False,False,True,False,False,False,False,True,True,False,False,False
15822,False,True,249.0,50.0,2.0,4.0,False,False,False,True,False,False,True,False,True,False,False,False
15823,False,False,876.0,175.0,1.0,2.0,False,False,True,False,False,False,False,True,True,False,False,False
15824,False,True,947.0,189.0,1.0,3.0,False,False,True,False,False,False,False,True,True,False,False,False
15825,True,False,891.0,178.0,1.0,5.0,False,False,True,False,False,False,False,True,False,False,True,False
15826,False,False,185.0,37.0,1.0,3.0,False,False,True,False,False,False,False,True,False,False,True,False
15827,True,False,568.0,114.0,3.0,3.0,False,False,True,False,False,True,False,False,False,False,True,False
15828,True,True,513.0,103.0,1.0,5.0,True,False,False,False,False,False,False,True,True,False,False,False
15829,True,True,631.0,126.0,1.0,4.0,False,False,True,False,False,False,False,True,True,False,False,False
15830,True,False,641.0,128.0,4.0,4.0,False,False,True,False,False,True,False,False,True,False,False,False
15831,True,False,1200.0,240.0,2.0,3.0,False,True,False,False,False,True,False,False,True,False,False,False
15832,True,True,82.0,16.0,1.0,2.0,False,False,False,True,False,True,False,False,False,False,True,False
15833,False,True,450.0,90.0,1.0,4.0,True,False,False,False,False,True,False,False,True,False,False,False
15834,False,True,1197.0,239.0,1.0,5.0,False,False,False,True,False,True,False,False,False,False,True,False
15835,True,False,55.0,11.0,3.0,3.0,False,False,True,False,False,True,False,False,True,False,False,False
15836,True,False,680.0,136.0,1.0,4.0,False,False,True,False,False,True,False,False,True,False,False,False
15837,True,False,455.0,91.0,1.0,2.0,False,False,False,True,False,True,False,False,True,False,False,False
15838,False,False,224.0,45.0,2.0,2.0,False,False,False,True,False,False,True,False,True,False,False,False
15839,False,True,84.0,17.0,1.0,3.0,True,False,False,False,False,False,True,False,False,False,False,True
15840,False,True,404.0,81.0,2.0,5.0,False,False,False,True,False,True,False,False,True,False,False,False
15841,True,True,758.0,152.0,3.0,4.0,False,False,True,False,False,False,False,True,True,False,False,False
15842,True,False,578.0,116.0,1.0,2.0,False,True,False,False,False,True,False,False,True,False,False,False
15843,True,False,1067.0,213.0,1.0,3.0,False,False,True,False,False,False,False,True,True,False,False,False
15844,True,True,764.0,153.0,1.0,4.0,False,True,False,False,False,False,False,True,False,False,True,False
15845,False,False,136.0,27.0,1.0,2.0,False,False,False,False,True,False,False,True,True,False,False,False
15846,False,True,755.0,151.0,7.0,3.0,False,True,False,False,False,True,False,False,True,False,False,False
15847,False,False,732.0,146.0,3.0,5.0,False,True,False,False,False,False,True,False,True,False,False,False
15848,True,False,1047.0,209.0,30.0,4.0,False,False,True,False,False,False,True,False,False,False,True,False
15849,True,False,432.0,86.0,30.0,5.0,False,False,True,False,False,False,True,False,True,False,False,False
15850,False,False,752.0,150.0,9.0,5.0,False,False,True,False,False,False,False,True,True,False,False,False
15851,False,True,169.0,34.0,7.0,3.0,False,True,False,False,False,False,True,False,False,False,True,False
15852,False,True,880.0,176.0,3.0,4.0,False,False,True,False,False,True,False,False,False,False,True,False
15853,True,True,819.0,164.0,30.0,5.0,False,True,False,False,False,True,False,False,True,False,False,False
15854,False,True,655.0,131.0,3.0,3.0,False,True,False,False,False,False,False,True,False,False,True,False
15855,False,False,772.0,154.0,3.0,4.0,False,True,False,False,False,False,False,True,True,False,False,False
15856,True,False,931.0,186.0,7.0,5.0,False,False,True,False,False,False,True,False,False,False,True,False
15857,False,True,1119.0,224.0,2.0,5.0,False,False,True,False,False,False,True,False,False,False,False,True
15858,False,True,808.0,162.0,14.0,4.0,False,False,False,False,True,True,False,False,False,False,True,False
15859,False,True,1043.0,209.0,1.0,4.0,False,True,False,False,False,True,False,False,False,False,True,False
15860,False,True,794.0,159.0,3.0,2.0,False,True,False,False,False,True,False,False,True,False,False,False
15861,False,True,252.0,50.0,30.0,2.0,False,False,True,False,False,False,True,False,True,False,False,False
15862,True,True,78.0,16.0,5.0,2.0,False,True,False,False,False,False,False,True,True,False,False,False
15863,False,True,827.0,165.0,3.0,2.0,False,True,False,False,False,False,False,True,True,False,False,False
15864,True,True,767.0,153.0,1.0,3.0,False,False,True,False,False,True,False,False,True,False,False,False
15865,True,False,950.0,190.0,1.0,3.0,False,False,False,True,False,False,True,False,False,False,True,False
15866,True,True,1080.0,216.0,1.0,3.0,False,False,False,True,False,False,True,False,False,False,True,False
15867,True,True,785.0,157.0,30.0,5.0,False,False,False,True,False,False,False,True,False,False,True,False
15868,True,False,435.0,87.0,14.0,3.0,False,False,False,True,False,False,False,True,False,False,True,False
15869,True,True,671.0,134.0,3.0,5.0,False,False,True,False,False,False,False,True,False,False,True,False
15870,True,True,967.0,193.0,2.0,3.0,False,False,True,False,False,False,True,False,True,False,False,False
15871,False,True,208.0,42.0,6.0,4.0,False,True,False,False,False,False,False,True,True,False,False,False
15883,False,True,488.0,98.0,2.0,4.0,False,True,False,False,False,False,True,False,True,False,False,False
15884,False,False,90.0,18.0,2.0,4.0,False,False,False,True,False,False,True,False,True,False,False,False
15885,False,False,834.0,167.0,5.0,4.0,False,False,False,False,True,False,False,True,True,False,False,False
15886,True,True,463.0,93.0,3.0,5.0,False,False,True,False,False,True,False,False,False,False,True,False
15887,True,True,978.0,196.0,30.0,3.0,False,True,False,False,False,True,False,False,True,False,False,False
15888,False,False,1160.0,232.0,4.0,4.0,False,True,False,False,False,False,True,False,False,False,True,False
15889,True,True,335.0,67.0,30.0,2.0,False,False,True,False,False,False,False,True,False,False,True,False
15890,False,False,427.0,85.0,1.0,3.0,False,True,False,False,False,True,False,False,False,False,True,False
15891,False,False,395.0,79.0,3.0,2.0,False,False,True,False,False,True,False,False,True,False,False,False
15892,False,False,488.0,98.0,2.0,2.0,False,True,False,False,False,False,True,False,False,False,True,False
15893,False,False,1014.0,203.0,30.0,3.0,False,False,True,False,False,False,True,False,True,False,False,False
15894,True,True,987.0,197.0,1.0,2.0,False,False,False,True,False,False,False,True,False,False,True,False
15895,False,False,679.0,136.0,31.0,3.0,False,True,False,False,False,False,True,False,False,False,True,False
15896,True,True,298.0,60.0,1.0,2.0,False,True,False,False,False,True,False,False,False,False,True,False
15897,True,False,611.0,122.0,30.0,2.0,False,False,True,False,False,False,True,False,True,False,False,False
15898,False,True,1116.0,223.0,4.0,3.0,False,False,True,False,False,False,True,False,False,False,True,False
15899,True,False,744.0,149.0,1.0,5.0,False,False,True,False,False,True,False,False,False,True,False,False
15900,False,False,332.0,66.0,1.0,2.0,True,False,False,False,False,False,False,True,False,False,True,False
15901,True,True,328.0,66.0,1.0,2.0,False,False,True,False,False,True,False,False,False,True,False,False
15902,True,False,733.0,147.0,1.0,5.0,False,False,False,True,False,True,False,False,False,False,True,False
15903,False,True,636.0,127.0,30.0,2.0,False,False,True,False,False,True,False,False,True,False,False,False
15904,True,True,965.0,193.0,1.0,2.0,False,False,True,False,False,False,False,True,False,True,False,False
15905,True,True,886.0,177.0,1.0,4.0,False,False,False,True,False,False,True,False,True,False,False,False
15906,False,True,1037.0,207.0,1.0,3.0,False,False,True,False,False,False,False,True,False,False,True,False
15907,False,False,271.0,54.0,1.0,2.0,False,False,True,False,False,False,True,False,False,False,True,False
15908,True,False,396.0,79.0,1.0,3.0,False,False,False,True,False,True,False,False,False,False,True,False
15909,False,True,1054.0,211.0,1.0,5.0,True,False,False,False,False,False,True,False,True,False,False,False
15910,True,False,633.0,127.0,3.0,4.0,False,True,False,False,False,False,False,True,True,False,False,False
15911,True,True,618.0,124.0,3.0,3.0,False,True,False,False,False,False,True,False,True,False,False,False
